"ALFANO ",,,,,,,,,,,,,,,
"Lap","Time Lap","Strip","Time Strip","Absolute Time","Time","RPM","Speed #2","Speed #3","K2","Ntc1","A. Long.","A. Lat.","GPS Lat.","GPS Long."
,"[1/100 s]",,"[1/100 s]","[1/10 s]","[1/10 s]",,"[Km/h]","[Km/h]","[°C]","[°C]","[G]","[G]",,
"","","","","205.1","33.7","10783","64.9","0","522.2","0","-0.04","1.21","35.382036","140.281834"
"","","","","205.2","33.8","10818","65.1","0","542.5","0","0","1.17","35.382027","140.281851"
"","","","","205.3","33.9","10604","65.1","0","561.3","0","0","1.13","35.382016","140.281866"
"","","","","205.4","34","10754","65.1","0","573.8","0","0.04","1.07","35.382004","140.281879"

"7","34.07","1","34.07","205.5","0","10583","64.8","0","587.3","0","-0.02","1.15","35.38196345166509","140.2819131269629"
"","","","","205.6","0.1","10546","64.5","0","590.4","0","-0.11","1.18","35.381966","140.281911"
"","","","","205.7","0.2","11047","64.8","0","595","0","-0.17","1.22","35.381951","140.281921"
"","","","","205.8","0.3","10946","65.5","0","598.5","0","-0.15","1.25","35.381936","140.281927"
"","","","","205.9","0.4","11121","66.1","0","602.2","0","-0.17","1.23","35.381921","140.281934"
"","","","","206","0.5","11156","66.6","0","605.2","0","-0.2","1.25","35.381904","140.281937"
"","","","","206.1","0.6","11094","67.2","0","607.3","0","-0.2","1.08","35.381887","140.281941"
"","","","","206.2","0.7","11121","68","0","609.3","0","-0.15","1.14","35.381871","140.281942"
"","","","","206.3","0.8","11269","68.7","0","611.2","0","-0.11","1.15","35.381854","140.281942"
"","","","","206.4","0.9","11238","69","0","612.7","0","-0.14","1.03","35.381837","140.281941"
"","","","","206.5","1","11363","69.4","0","614.5","0","-0.15","1","35.381819","140.281937"
"","","","","206.6","1.1","11409","70","0","616.2","0","-0.22","1.21","35.381802","140.281934"
"","","","","206.7","1.2","11385","70.6","0","617.9","0","-0.11","1.13","35.381786","140.281929"
"","","","","206.8","1.3","11514","71.4","0","619.8","0","-0.22","1.14","35.381769","140.281921"
"","","","","206.9","1.4","11666","71.8","0","621.5","0","-0.07","1.22","35.381752","140.281912"
"","","","","207","1.5","12016","72.3","0","622.6","0","-0.24","1.18","35.381736","140.281904"
"","","","","207.1","1.6","11718","72.9","0","624.5","0","-0.16","1.08","35.381721","140.281892"
"","","","","207.2","1.7","12254","73.4","0","625.9","0","-0.25","0.97","35.381706","140.281879"
"","","","","207.3","1.8","11857","74.4","0","627.1","0","-0.14","0.83","35.381691","140.281866"
"","","","","207.4","1.9","12116","75.1","0","628.1","0","-0.18","0.7","35.381677","140.281851"
"","","","","207.5","2","11985","75.5","0","628.9","0","-0.18","0.57","35.381664","140.281834"
"","","","","207.6","2.1","12182","76.1","0","629.5","0","-0.29","0.42","35.381651","140.281817"
"","","","","207.7","2.2","12214","77","0","630.2","0","-0.22","0.4","35.381637","140.281799"
"","","","","207.8","2.3","12257","78","0","630.9","0","-0.23","0.33","35.381626","140.281782"
"","","","","207.9","2.4","12355","78.9","0","631.5","0","-0.18","0.32","35.381614","140.281764"
"","","","","208","2.5","12461","79.5","0","632.1","0","-0.18","0.29","35.381602","140.281744"
"","","","","208.1","2.6","12544","80.2","0","632.6","0","-0.14","0.25","35.381589","140.281726"
"","","","","208.2","2.7","12660","80.8","0","633.1","0","-0.04","0.24","35.381577","140.281706"
"","","","","208.3","2.8","12749","81.2","0","634","0","0.15","0.26","35.381566","140.281686"
"","","","","208.4","2.9","12845","81.2","0","635.4","0","0.43","0.24","35.381554","140.281664"
"","","","","208.5","3","12528","80.2","0","636.8","0","0.64","0.3","35.381544","140.281644"
"","","","","208.6","3.1","11534","78","0","635.2","0","0.7","0.46","35.381532","140.281624"
"","","","","208.7","3.2","9672","75.3","0","625.1","0","0.61","0.56","35.381521","140.281602"
"","","","","208.8","3.3","7725","72.9","0","610.5","0","0.47","0.61","35.381511","140.281582"
"","","","","208.9","3.4","9584","70.9","0","587.5","0","0.45","0.72","35.381501","140.281562"
"","","","","209","3.5","10237","69.4","0","559.4","0","0.44","0.77","35.381492","140.281544"
"","","","","209.1","3.6","10382","67.9","0","536","0","0.52","0.77","35.381484","140.281524"
"","","","","209.2","3.7","9450","66.1","0","513.4","0","0.59","0.79","35.381477","140.281506"
"","","","","209.3","3.8","9635","64.3","0","497.3","0","0.73","0.85","35.381471","140.281486"
"","","","","209.4","3.9","9318","61.9","0","481.4","0","0.86","0.85","35.381466","140.281467"
"","","","","209.5","4","8486","59","0","468.4","0","0.87","0.82","35.381462","140.281449"
"","","","","209.6","4.1","8066","55.8","0","458.8","0","0.76","0.88","35.381459","140.281431"
"","","","","209.7","4.2","7638","52.7","0","448.7","0","0.66","0.87","35.381457","140.281412"
"","","","","209.8","4.3","7788","50.3","0","439.4","0","0.54","0.8","35.381457","140.281396"
"","","","","209.9","4.4","7880","48.2","0","431.8","0","0.48","0.81","35.381459","140.281381"
"","","","","210","4.5","7719","46.2","0","422.8","0","0.5","0.84","35.381461","140.281366"
"","","","","210.1","4.6","7417","44.8","0","413.9","0","0.39","0.77","35.381462","140.281352"
"","","","","210.2","4.7","7152","42.9","0","406.4","0","0.28","0.76","35.381469","140.281339"
"","","","","210.3","4.8","7653","41.6","0","398.1","0","0.09","0.75","35.381474","140.281327"
"","","","","210.4","4.9","7535","41.6","0","395.5","0","-0.03","0.76","35.381481","140.281316"
"","","","","210.5","5","7369","41.3","0","399.6","0","-0.14","0.77","35.381487","140.281307"
"","","","","210.6","5.1","7749","41.4","0","410.4","0","-0.19","0.73","35.381496","140.281297"
"","","","","210.7","5.2","7361","42.4","0","426.4","0","-0.22","0.79","35.381506","140.281291"
"","","","","210.8","5.3","7631","43","0","442.3","0","-0.2","0.8","35.381514","140.281284"
"","","","","210.9","5.4","7676","43.6","0","458","0","-0.27","0.77","35.381524","140.281279"
"","","","","211","5.5","7583","44.6","0","469.3","0","-0.22","0.77","35.381536","140.281276"
"","","","","211.1","5.6","7607","45.5","0","476.8","0","-0.24","0.78","35.381547","140.281274"
"","","","","211.2","5.7","7657","46.2","0","483.8","0","-0.22","0.7","35.381559","140.281274"
"","","","","211.3","5.8","7833","47.1","0","489.8","0","-0.25","0.71","35.381569","140.281277"
"","","","","211.4","5.9","7916","47.9","0","494.3","0","-0.15","0.68","35.381581","140.281279"
"","","","","211.5","6","7941","48.7","0","498.6","0","-0.15","0.63","35.381592","140.281282"
"","","","","211.6","6.1","7995","49.2","0","502.3","0","-0.13","0.63","35.381604","140.281287"
"","","","","211.7","6.2","8018","49.5","0","505.3","0","-0.18","0.64","35.381616","140.281294"
"","","","","211.8","6.3","8130","50.2","0","507.6","0","-0.18","0.63","35.381626","140.281302"
"","","","","211.9","6.4","8114","50.9","0","510.4","0","-0.3","0.62","35.381636","140.281311"
"","","","","212","6.5","8455","51.4","0","513.2","0","-0.28","0.62","35.381646","140.281321"
"","","","","212.1","6.6","8619","52.8","0","516","0","-0.32","0.56","35.381654","140.281331"
"","","","","212.2","6.7","8669","54.2","0","520","0","-0.18","0.56","35.381664","140.281342"
"","","","","212.3","6.8","8795","54.8","0","524.2","0","-0.19","0.58","35.381671","140.281356"
"","","","","212.4","6.9","8810","55.6","0","527.9","0","-0.16","0.62","35.381679","140.281371"
"","","","","212.5","7","8928","56.1","0","532.1","0","-0.19","0.61","35.381686","140.281384"
"","","","","212.6","7.1","9045","56.7","0","536.1","0","-0.25","0.61","35.381692","140.281399"
"","","","","212.7","7.2","9177","57.4","0","539.3","0","-0.24","0.55","35.381699","140.281414"
"","","","","212.8","7.3","9300","58.5","0","543.2","0","-0.29","0.48","35.381704","140.281431"
"","","","","212.9","7.4","9422","59.3","0","547.6","0","-0.22","0.31","35.381709","140.281447"
"","","","","213","7.5","9528","60.3","0","551.9","0","-0.28","0.23","35.381712","140.281464"
"","","","","213.1","7.6","9674","61.2","0","557.5","0","-0.24","0.15","35.381716","140.281482"
"","","","","213.2","7.7","9791","62","0","563.7","0","-0.3","0.06","35.381719","140.281501"
"","","","","213.3","7.8","9927","63.1","0","569.5","0","-0.27","0","35.381722","140.281519"
"","","","","213.4","7.9","10085","64.1","0","576.5","0","-0.2","-0.08","35.381726","140.281537"
"","","","","213.5","8","10238","65","0","583.3","0","0.03","-0.26","35.381729","140.281556"
"","","","","213.6","8.1","10380","65.6","0","588.6","0","0.32","-0.38","35.381732","140.281576"
"","","","","213.7","8.2","10325","64.2","0","594.3","0","0.62","-0.54","35.381736","140.281594"
"","","","","213.8","8.3","9578","61.1","0","597.6","0","0.62","-0.65","35.381739","140.281614"
"","","","","213.9","8.4","8850","58","0","594.7","0","0.75","-0.71","35.381742","140.281634"
"","","","","214","8.5","8040","55.8","0","583.5","0","0.77","-0.68","35.381747","140.281652"
"","","","","214.1","8.6","7877","53.2","0","568.2","0","0.78","-0.68","35.381752","140.281669"
"","","","","214.2","8.7","7795","49.8","0","545.3","0","0.66","-0.64","35.381759","140.281684"
"","","","","214.3","8.8","7636","47.4","0","519.9","0","0.55","-0.66","35.381766","140.281699"
"","","","","214.4","8.9","7295","45.5","0","500.8","0","0.58","-0.68","35.381772","140.281712"
"","","","","214.5","9","6988","43.3","0","482.6","0","0.53","-0.7","35.381781","140.281724"
"","","","","214.6","9.1","6789","41.3","0","467.8","0","0.44","-0.69","35.381789","140.281734"
"","","","","214.7","9.2","6573","39.5","0","456.6","0","0.3","-0.69","35.381796","140.281742"
"","","","","214.8","9.3","6333","38","0","444.7","0","0.19","-0.69","35.381806","140.281751"
"","","","","214.9","9.4","6637","37.3","0","434.3","0","0.1","-0.66","35.381814","140.281756"
"","","","","215","9.5","6420","36.8","0","429.7","0","-0.02","-0.65","35.381824","140.281761"
"","","","","215.1","9.6","6548","36.4","0","431.1","0","-0.21","-0.66","35.381834","140.281762"
"","","","","215.2","9.7","6411","36.7","0","437.9","0","-0.15","-0.67","35.381842","140.281764"
"","","","","215.3","9.8","6613","38.6","0","447.3","0","-0.06","-0.62","35.381852","140.281762"
"","","","","215.4","9.9","6417","39.6","0","461","0","0.11","-0.64","35.381861","140.281761"
"","","","","215.5","10","6735","39.1","0","472","0","-0.06","-0.58","35.381871","140.281757"
"","","","","215.6","10.1","6780","38.9","0","478.5","0","-0.09","-0.57","35.381879","140.281752"
"","","","","215.7","10.2","6578","39.3","0","484.4","0","-0.16","-0.56","35.381887","140.281747"
"","","","","215.8","10.3","6575","40.1","0","488.9","0","-0.16","-0.55","35.381896","140.281739"
"","","","","215.9","10.4","6811","40.5","0","492.4","0","-0.2","-0.52","35.381902","140.281731"
"","","","","216","10.5","6766","41.2","0","495.2","0","-0.24","-0.52","35.381909","140.281722"
"","","","","216.1","10.6","6948","42","0","498","0","-0.21","-0.52","35.381916","140.281712"
"","","","","216.2","10.7","6933","42.8","0","500.1","0","-0.24","-0.49","35.381921","140.281701"
"","","","","216.3","10.8","7121","43.6","0","502.5","0","-0.21","-0.49","35.381926","140.281689"
"","","","","216.4","10.9","7328","44.5","0","504.9","0","-0.26","-0.46","35.381929","140.281677"
"","","","","216.5","11","7352","45.3","0","507.2","0","-0.23","-0.44","35.381932","140.281664"
"","","","","216.6","11.1","7432","46.2","0","509.2","0","-0.25","-0.4","35.381936","140.281651"
"","","","","216.7","11.2","7538","47.1","0","511.4","0","-0.21","-0.36","35.381937","140.281637"
"","","","","216.8","11.3","7751","47.9","0","513.8","0","-0.31","-0.35","35.381939","140.281624"
"","","","","216.9","11.4","7820","48.7","0","515.6","0","-0.26","-0.35","35.381939","140.281609"
"","","","","217","11.5","7941","49.9","0","517.3","0","-0.36","-0.32","35.381939","140.281594"
"","","","","217.1","11.6","8147","50.9","0","518.8","0","-0.31","-0.3","35.381939","140.281579"
"","","","","217.2","11.7","8365","52","0","520.2","0","-0.35","-0.29","35.381937","140.281564"
"","","","","217.3","11.8","8538","53.5","0","521.9","0","-0.33","-0.24","35.381937","140.281547"
"","","","","217.4","11.9","8641","54.5","0","524.3","0","-0.27","-0.2","35.381934","140.281532"
"","","","","217.5","12","8800","55.6","0","527.1","0","-0.37","-0.16","35.381932","140.281516"
"","","","","217.6","12.1","8982","56.7","0","530.9","0","-0.32","-0.16","35.381931","140.281499"
"","","","","217.7","12.2","9164","57.9","0","534.7","0","-0.37","-0.12","35.381927","140.281482"
"","","","","217.8","12.3","9313","59.3","0","538.1","0","-0.3","-0.1","35.381924","140.281466"
"","","","","217.9","12.4","9560","60.3","0","542.5","0","-0.28","-0.06","35.381921","140.281447"
"","","","","218","12.5","9654","61.5","0","547.4","0","-0.3","-0.03","35.381917","140.281431"
"","","","","218.1","12.6","9873","62.4","0","552.6","0","-0.35","0.02","35.381914","140.281412"
"","","","","218.2","12.7","10060","63.4","0","560","0","-0.32","0.07","35.381911","140.281394"
"","","","","218.3","12.8","10195","64.9","0","568.1","0","-0.34","0.09","35.381906","140.281376"
"","","","","218.4","12.9","10366","66","0","575.4","0","-0.28","0.1","35.381902","140.281356"
"","","","","218.5","13","10552","66.9","0","583","0","-0.29","0.11","35.381899","140.281337"
"","","","","218.6","13.1","10787","68.2","0","589.4","0","-0.26","0.07","35.381894","140.281317"
"","","","","218.7","13.2","10962","69","0","594.4","0","-0.25","0.07","35.381891","140.281297"
"","","","","218.8","13.3","11104","69.9","0","599.6","0","-0.29","0.02","35.381887","140.281276"
"","","","","218.9","13.4","11246","71","0","604","0","-0.27","0.01","35.381884","140.281256"
"","","","","219","13.5","11378","71.9","0","607.7","0","-0.3","-0.01","35.381881","140.281234"
"","","","","219.1","13.6","11494","72.9","0","611.7","0","-0.24","0.03","35.381877","140.281214"
"","","","","219.2","13.7","11596","74","0","615.1","0","-0.23","0","35.381872","140.281192"
"","","","","219.3","13.8","11760","74.8","0","617.7","0","-0.22","0.04","35.381869","140.281169"
"","","","","219.4","13.9","11907","75.4","0","620.4","0","-0.23","0.03","35.381866","140.281147"
"","","","","219.5","14","11990","76.5","0","622.5","0","-0.23","0.04","35.381862","140.281126"
"","","","","219.6","14.1","12126","77.3","0","623.7","0","-0.19","0.03","35.381857","140.281102"
"","","","","219.7","14.2","12212","77.9","0","624.6","0","-0.2","0.03","35.381854","140.281079"
"","","","","219.8","14.3","12325","78.7","0","625.1","0","-0.17","0.05","35.381851","140.281056"
"","","","","219.9","14.4","12463","79.3","0","625.7","0","-0.17","0.02","35.381847","140.281032"
"","","","","220","14.5","12560","79.9","0","626.6","0","-0.17","0.01","35.381842","140.281009"
"","","","","220.1","14.6","12612","80.5","0","627.5","0","-0.17","0","35.381839","140.280986"
"","","","","220.2","14.7","12690","81.1","0","628.4","0","-0.01","-0.07","35.381836","140.280961"
"","","","","220.3","14.8","12787","81.7","0","629.8","0","0.23","-0.14","35.381832","140.280937"
"","","","","220.4","14.9","12856","81.5","0","631.2","0","0.48","-0.27","35.381829","140.280912"
"","","","","220.5","15","12345","79.7","0","632.1","0","0.61","-0.41","35.381824","140.280887"
"","","","","220.6","15.1","11265","77.3","0","629","0","0.59","-0.56","35.381821","140.280864"
"","","","","220.7","15.2","9603","75.1","0","617.8","0","0.58","-0.69","35.381817","140.280839"
"","","","","220.8","15.3","10474","73","0","600.1","0","0.61","-0.84","35.381812","140.280816"
"","","","","220.9","15.4","10366","71.1","0","580.6","0","0.65","-0.86","35.381809","140.280794"
"","","","","221","15.5","10272","68.7","0","554","0","0.75","-0.89","35.381804","140.280772"
"","","","","221.1","15.6","9927","66.2","0","532.6","0","0.75","-0.89","35.381799","140.280752"
"","","","","221.2","15.7","9649","63.6","0","511.4","0","0.77","-0.87","35.381792","140.280732"
"","","","","221.3","15.8","9055","60.7","0","495.4","0","0.76","-0.89","35.381784","140.280716"
"","","","","221.4","15.9","8976","58.1","0","478.8","0","0.74","-0.87","35.381777","140.280699"
"","","","","221.5","16","7798","55.4","0","464.3","0","0.61","-0.87","35.381769","140.280682"
"","","","","221.6","16.1","6814","52.7","0","452.8","0","0.53","-0.91","35.381759","140.280669"
"","","","","221.7","16.2","7690","50.8","0","440.6","0","0.38","-0.94","35.381749","140.280657"
"","","","","221.8","16.3","7916","49.2","0","429.2","0","0.39","-0.88","35.381741","140.280646"
"","","","","221.9","16.4","7894","47.8","0","419.5","0","0.25","-0.89","35.381729","140.280637"
"","","","","222","16.5","8022","46.7","0","414.5","0","0.16","-0.9","35.381719","140.280629"
"","","","","222.1","16.6","7969","45.8","0","416","0","0.14","-0.84","35.381707","140.280622"
"","","","","222.2","16.7","7755","45.6","0","422.1","0","0.15","-0.79","35.381696","140.280619"
"","","","","222.3","16.8","7664","45.1","0","430.2","0","0.16","-0.81","35.381684","140.280617"
"","","","","222.4","16.9","7577","44.2","0","436.5","0","0.13","-0.79","35.381674","140.280616"
"","","","","222.5","17","7719","43.9","0","439.9","0","0.14","-0.74","35.381662","140.280616"
"","","","","222.6","17.1","7680","43.4","0","442.6","0","0.07","-0.76","35.381651","140.280617"
"","","","","222.7","17.2","7440","42.6","0","446","0","-0.01","-0.77","35.381641","140.280621"
"","","","","222.8","17.3","7352","42.7","0","451.9","0","-0.07","-0.76","35.381629","140.280626"
"","","","","222.9","17.4","7133","43","0","461.4","0","0.11","-0.74","35.381621","140.280632"
"","","","","223","17.5","7380","43","0","470.3","0","0.09","-0.79","35.381612","140.280639"
"","","","","223.1","17.6","7264","42.4","0","475.6","0","0.11","-0.76","35.381604","140.280647"
"","","","","223.2","17.7","7350","41.9","0","479.8","0","-0.07","-0.77","35.381597","140.280657"
"","","","","223.3","17.8","7358","41.9","0","483.4","0","-0.18","-0.73","35.381591","140.280667"
"","","","","223.4","17.9","7249","42.2","0","487.2","0","-0.27","-0.71","35.381587","140.280679"
"","","","","223.5","18","7242","43.2","0","492.3","0","-0.28","-0.66","35.381584","140.280691"
"","","","","223.6","18.1","7238","44.3","0","496.9","0","-0.16","-0.63","35.381581","140.280704"
"","","","","223.7","18.2","7386","45.1","0","500.7","0","-0.19","-0.57","35.381581","140.280717"
"","","","","223.8","18.3","7529","45.6","0","503.6","0","-0.18","-0.53","35.381579","140.280731"
"","","","","223.9","18.4","7510","46.1","0","506.7","0","-0.22","-0.49","35.381581","140.280746"
"","","","","224","18.5","7519","47.1","0","509.1","0","-0.18","-0.41","35.381581","140.280759"
"","","","","224.1","18.6","7692","47.7","0","511.1","0","-0.23","-0.29","35.381584","140.280774"
"","","","","224.2","18.7","7779","48.2","0","513.3","0","-0.3","-0.13","35.381587","140.280787"
"","","","","224.3","18.8","7894","49.3","0","515.4","0","-0.27","0.03","35.381591","140.280801"
"","","","","224.4","18.9","7963","50.5","0","517","0","-0.21","0.23","35.381596","140.280814"
"","","","","224.5","19","8112","51.3","0","519","0","-0.15","0.42","35.381601","140.280827"
"","","","","224.6","19.1","8382","51.8","0","521","0","-0.15","0.57","35.381606","140.280842"
"","","","","224.7","19.2","8521","52.4","0","523.4","0","-0.11","0.68","35.381611","140.280857"
"","","","","224.8","19.3","8863","52.9","0","526.8","0","-0.05","0.96","35.381614","140.280872"
"","","","","224.9","19.4","9038","53.2","0","530.9","0","0.01","1.03","35.381617","140.280887"
"","","","","225","19.5","8937","53.3","0","534.6","0","0.11","1.11","35.381619","140.280904"
"","","","","225.1","19.6","8795","53","0","539.1","0","0.07","1.07","35.381621","140.280921"
"","","","","225.2","19.7","8798","52.5","0","543.2","0","0","1.11","35.381619","140.280937"
"","","","","225.3","19.8","8931","52.2","0","546.5","0","-0.11","0.97","35.381617","140.280954"
"","","","","225.4","19.9","8858","52.6","0","549.6","0","-0.02","0.89","35.381611","140.280969"
"","","","","225.5","20","8908","53.1","0","552.2","0","0.12","0.83","35.381606","140.280984"
"","","","","225.6","20.1","9060","52.9","0","554.4","0","0.06","0.87","35.381599","140.280997"
"","","","","225.7","20.2","8939","52.1","0","557","0","0.02","0.84","35.381592","140.281012"
"","","","","225.8","20.3","9101","52.3","0","559.3","0","-0.14","0.89","35.381586","140.281024"
"","","","","225.9","20.4","9118","52.9","0","561.6","0","-0.06","0.99","35.381576","140.281036"
"","","","","226","20.5","9377","53.2","0","564.8","0","-0.23","0.92","35.381567","140.281047"
"","","","","226.1","20.6","9196","53.6","0","568.3","0","-0.25","0.95","35.381556","140.281057"
"","","","","226.2","20.7","9520","54.5","0","571.5","0","-0.26","0.95","35.381546","140.281066"
"","","","","226.3","20.8","9216","55.8","0","575.8","0","0","0.88","35.381532","140.281072"
"","","","","226.4","20.9","9383","56.4","0","579.5","0","0.21","0.85","35.381519","140.281077"
"","","","","226.5","21","9548","55.9","0","582.5","0","0.32","0.92","35.381506","140.281081"
"","","","","226.6","21.1","8952","54.6","0","585.3","0","0.32","0.9","35.381492","140.281086"
"","","","","226.7","21.2","8519","53.5","0","582.6","0","0.34","0.94","35.381477","140.281087"
"","","","","226.8","21.3","8493","52.4","0","573.3","0","0.45","0.9","35.381464","140.281087"
"","","","","226.9","21.4","8298","51","0","556.2","0","0.36","0.88","35.381451","140.281087"
"","","","","227","21.5","7963","49.2","0","536.3","0","0.22","0.87","35.381437","140.281084"
"","","","","227.1","21.6","7700","48.1","0","508.5","0","0.06","0.84","35.381426","140.281081"
"","","","","227.2","21.7","8172","48.1","0","482.9","0","0.05","0.84","35.381414","140.281076"
"","","","","227.3","21.8","8218","47.8","0","468.9","0","0.16","0.87","35.381404","140.281067"
"","","","","227.4","21.9","8176","47.5","0","463.2","0","0.03","0.89","35.381394","140.281059"
"","","","","227.5","22","8156","46.9","0","467.2","0","0.04","0.85","35.381384","140.281051"
"","","","","227.6","22.1","8271","46.8","0","478.1","0","-0.09","0.88","35.381376","140.281041"
"","","","","227.7","22.2","8285","47.2","0","490.9","0","-0.07","0.81","35.381369","140.281029"
"","","","","227.8","22.3","8240","47.2","0","504.4","0","-0.11","0.81","35.381364","140.281017"
"","","","","227.9","22.4","8532","47.7","0","514.2","0","-0.14","0.77","35.381359","140.281002"
"","","","","228","22.5","8482","48.1","0","520.5","0","-0.04","0.76","35.381356","140.280989"
"","","","","228.1","22.6","8279","48.6","0","526.6","0","-0.03","0.75","35.381352","140.280974"
"","","","","228.2","22.7","8161","48.6","0","531.1","0","0.01","0.76","35.381351","140.280959"
"","","","","228.3","22.8","8547","48.5","0","533.7","0","-0.05","0.67","35.381351","140.280946"
"","","","","228.4","22.9","8618","48.7","0","536.6","0","-0.07","0.57","35.381351","140.280931"
"","","","","228.5","23","8210","48.9","0","539.5","0","-0.12","0.51","35.381352","140.280916"
"","","","","228.6","23.1","8984","49.2","0","541.9","0","-0.28","0.34","35.381356","140.280901"
"","","","","228.7","23.2","8454","49.7","0","545.1","0","-0.35","0.14","35.381361","140.280886"
"","","","","228.8","23.3","8426","51","0","548.4","0","-0.38","-0.02","35.381366","140.280872"
"","","","","228.9","23.4","8516","52.6","0","551.1","0","-0.37","-0.13","35.381371","140.280859"
"","","","","229","23.5","8673","53.7","0","553.9","0","-0.34","-0.3","35.381376","140.280844"
"","","","","229.1","23.6","8920","55","0","556.7","0","-0.36","-0.46","35.381382","140.280829"
"","","","","229.2","23.7","9140","56.3","0","559.5","0","-0.24","-0.54","35.381389","140.280814"
"","","","","229.3","23.8","9213","57.4","0","562.8","0","-0.21","-0.63","35.381394","140.280799"
"","","","","229.4","23.9","9355","58.2","0","565.7","0","-0.2","-0.69","35.381399","140.280782"
"","","","","229.5","24","9850","58.8","0","568.4","0","-0.21","-0.62","35.381404","140.280766"
"","","","","229.6","24.1","10003","59.6","0","572.2","0","-0.26","-0.42","35.381407","140.280749"
"","","","","229.7","24.2","9978","60.4","0","576.7","0","-0.19","-0.22","35.381411","140.280731"
"","","","","229.8","24.3","9803","61.3","0","581.4","0","-0.19","0.06","35.381412","140.280712"
"","","","","229.9","24.4","10075","62","0","587.5","0","-0.08","0.34","35.381414","140.280694"
"","","","","230","24.5","10021","62.4","0","593.5","0","-0.13","0.61","35.381414","140.280676"
"","","","","230.1","24.6","10094","62.8","0","598","0","0","0.66","35.381414","140.280657"
"","","","","230.2","24.7","10462","63.1","0","602.5","0","-0.14","0.86","35.381416","140.280637"
"","","","","230.3","24.8","10528","63.1","0","606.6","0","0.08","0.96","35.381419","140.280619"
"","","","","230.4","24.9","10733","63.7","0","609.8","0","0.13","1.1","35.381421","140.280599"
"","","","","230.5","25","10743","63.7","0","613.5","0","0.4","1.07","35.381426","140.280581"
"","","","","230.6","25.1","10911","62.1","0","616.7","0","0.31","1.18","35.381432","140.280562"
"","","","","230.7","25.2","10630","60.7","0","619","0","0.17","1.17","35.381437","140.280542"
"","","","","230.8","25.3","10789","59.6","0","621.3","0","-0.01","1.16","35.381446","140.280526"
"","","","","230.9","25.4","10845","59.6","0","623.3","0","-0.2","1.07","35.381454","140.280511"
"","","","","231","25.5","10582","60.1","0","625","0","-0.18","1.13","35.381464","140.280497"
"","","","","231.1","25.6","10683","61","0","627.5","0","-0.08","1.1","35.381474","140.280484"
"","","","","231.2","25.7","10500","61.7","0","630.2","0","0","1.05","35.381487","140.280471"
"","","","","231.3","25.8","10500","61.7","0","630.2","0","0","1.05","35.381494","140.280465"
"","","","","231.4","25.9","10795","61.4","0","632.5","0","-0.13","1.07","35.381501","140.280459"
"","","","","231.5","26","10515","61.4","0","635.1","0","-0.24","1.16","35.381514","140.280449"
"","","","","231.6","26.1","10580","62.7","0","637.6","0","-0.29","1.06","35.381527","140.280441"
"","","","","231.7","26.2","10585","63.9","0","639","0","-0.26","1.15","35.381542","140.280432"
"","","","","231.8","26.3","10655","64.7","0","640.1","0","-0.26","1.13","35.381557","140.280427"
"","","","","231.9","26.4","10832","65.8","0","641","0","-0.2","1.11","35.381574","140.280422"
"","","","","232","26.5","10889","66.6","0","641.3","0","-0.13","1","35.381591","140.280419"
"","","","","232.1","26.6","10814","67.1","0","641.4","0","-0.15","1.01","35.381607","140.280417"
"","","","","232.2","26.7","10814","67.6","0","642.2","0","-0.11","0.9","35.381624","140.280416"
"","","","","232.3","26.8","10891","68.1","0","643.4","0","-0.18","0.92","35.381639","140.280419"
"","","","","232.4","26.9","10954","68.5","0","644.6","0","-0.17","0.91","35.381656","140.280421"
"","","","","232.5","27","11078","69.2","0","645.6","0","-0.24","1","35.381672","140.280424"
"","","","","232.6","27.1","11189","70.1","0","646","0","-0.16","1.09","35.381691","140.280427"
"","","","","232.7","27.2","11307","70.8","0","646.1","0","-0.12","1.15","35.381707","140.280434"
"","","","","232.8","27.3","11492","71.3","0","646","0","-0.1","1.15","35.381724","140.280441"
"","","","","232.9","27.4","11549","71.6","0","646.2","0","-0.14","1.19","35.381741","140.280449"
"","","","","233","27.5","11614","72","0","647.1","0","-0.15","1.13","35.381757","140.280457"
"","","","","233.1","27.6","11534","72.6","0","648.2","0","-0.14","1.07","35.381772","140.280469"
"","","","","233.2","27.7","11695","73.1","0","649","0","-0.16","0.98","35.381786","140.280482"
"","","","","233.3","27.8","11645","73.5","0","650.3","0","-0.16","0.96","35.381801","140.280496"
"","","","","233.4","27.9","11748","74.2","0","651.5","0","-0.17","0.86","35.381814","140.280511"
"","","","","233.5","28","11739","74.8","0","652.5","0","-0.16","0.83","35.381827","140.280526"
"","","","","233.6","28.1","11890","75.3","0","653.9","0","-0.1","0.84","35.381839","140.280544"
"","","","","233.7","28.2","11871","76","0","655.1","0","-0.09","0.91","35.381851","140.280561"
"","","","","233.8","28.3","11926","76.2","0","655.9","0","-0.09","0.91","35.381862","140.280579"
"","","","","233.9","28.4","12099","76.3","0","656.7","0","-0.05","0.96","35.381874","140.280597"
"","","","","234","28.5","12138","76.9","0","657","0","-0.1","0.97","35.381884","140.280617"
"","","","","234.1","28.6","12224","76.9","0","657.1","0","-0.05","0.87","35.381894","140.280637"
"","","","","234.2","28.7","12277","77","0","657.3","0","-0.15","0.82","35.381902","140.280657"
"","","","","234.3","28.8","12264","77.6","0","657.6","0","-0.11","0.75","35.381909","140.280679"
