"ALFANO ",,,,,,,,,,,,,,,
"Lap","Time Lap","Strip","Time Strip","Absolute Time","Time","RPM","Speed #2","Speed #3","K2","Ntc1","A. Long.","A. Lat.","GPS Lat.","GPS Long."
"","","","","419.7","9.2","6626","41.6","0","462.5","0","0.21","-0.7","35.381786","140.281716"
"","","","","419.8","9.3","7356","40.5","0","452.9","0","0.21","-0.67","35.381794","140.281726"
"","","","","419.9","9.4","7334","39.9","0","450.4","0","0.2","-0.68","35.381802","140.281734"
"","","","","420","9.5","7021","39.9","0","454.3","0","0.27","-0.59","35.381811","140.281741"
"","","","","420.1","9.6","6868","38.5","0","464.3","0","0.18","-0.59","35.381821","140.281746"
"","","","","420.2","9.7","6916","37.3","0","475.2","0","0.18","-0.62","35.381831","140.281751"
"","","","","420.3","9.8","7071","37.3","0","486.7","0","-0.31","-0.62","35.381831","140.281751"
"","","","","420.4","9.9","6714","37.3","0","494.7","0","-0.31","-0.63","35.381851","140.281754"
"","","","","420.5","10","7330","40.2","0","499.6","0","-0.13","-0.65","35.381859","140.281754"
"","","","","420.6","10.1","6614","40.2","0","502.1","0","0.04","-0.54","35.381869","140.281754"
"","","","","420.7","10.2","6833","40.3","0","504.5","0","-0.14","-0.54","35.381869","140.281754"
"","","","","420.8","10.3","6711","41","0","506.4","0","-0.14","-0.63","35.381889","140.281746"
"","","","","420.9","10.4","7035","41.5","0","508.7","0","-0.1","-0.63","35.381889","140.281746"
"","","","","421","10.5","7183","41.5","0","511","0","-0.1","-0.79","35.381907","140.281732"
"","","","","421.1","10.6","7374","42.2","0","512.8","0","-0.12","-0.79","35.381916","140.281726"
"","","","","421.2","10.7","7388","42.2","0","514.8","0","-0.12","-0.74","35.381922","140.281717"
"","","","","421.3","10.8","7503","43.5","0","516.7","0","-0.08","-0.74","35.381922","140.281717"
"","","","","421.4","10.9","7628","43.5","0","518","0","-0.08","-0.62","35.381936","140.281696"
"","","","","421.5","11","7463","44.3","0","519.5","0","-0.19","-0.63","35.381936","140.281696"
"","","","","421.6","11.1","7726","44.3","0","521.2","0","-0.21","-0.65","35.381944","140.281671"
"","","","","421.7","11.2","7809","46","0","522.5","0","-0.19","-0.59","35.381944","140.281671"
"","","","","421.8","11.3","7706","46.5","0","523.9","0","-0.21","-0.59","35.381947","140.281644"
"","","","","421.9","11.4","7645","47.2","0","525.4","0","-0.22","-0.53","35.381947","140.281644"
"","","","","422","11.5","7648","48.1","0","526.9","0","-0.25","-0.53","35.381949","140.281616"
"","","","","422.1","11.6","7658","48.7","0","528.6","0","-0.25","-0.23","35.381947","140.281601"
"","","","","422.2","11.7","7842","49.7","0","530.4","0","-0.3","-0.12","35.381944","140.281587"
"","","","","422.3","11.8","7909","49.7","0","531.8","0","-0.31","-0.08","35.381941","140.281572"
"","","","","422.4","11.9","8176","51.8","0","533.5","0","-0.34","-0.08","35.381937","140.281557"
"","","","","422.5","12","8307","52.9","0","535.1","0","-0.34","-0.08","35.381934","140.281542"
"","","","","422.6","12.1","8462","54.3","0","536.4","0","-0.37","-0.05","35.381934","140.281542"
"","","","","422.7","12.2","8624","54.3","0","538.2","0","-0.33","-0.03","35.381926","140.281511"
"","","","","422.8","12.3","8826","55.5","0","540.7","0","-0.32","0.01","35.381924","140.281494"
"","","","","422.9","12.4","9002","57.6","0","543.1","0","-0.35","0.01","35.381919","140.281477"
"","","","","423","12.5","9172","59","0","546.2","0","-0.35","0.08","35.381919","140.281477"
"","","","","423.1","12.6","9369","60","0","549.8","0","-0.3","0.16","35.381916","140.281461"
"","","","","423.2","12.7","9531","60","0","553.3","0","-0.3","0.11","35.381907","140.281427"
"","","","","423.3","12.8","9737","62.2","0","558","0","-0.33","0.12","35.381902","140.281409"
"","","","","423.4","12.9","9951","63.2","0","563.8","0","-0.29","0.12","35.381899","140.281391"
"","","","","423.5","13","10131","64.5","0","569.5","0","-0.29","0.09","35.381899","140.281391"
"","","","","423.6","13.1","10291","65.5","0","576.5","0","-0.37","0.12","35.381891","140.281352"
"","","","","423.7","13.2","10460","65.5","0","583.1","0","-0.32","0.08","35.381887","140.281334"
"","","","","423.8","13.3","10679","66.7","0","587.9","0","-0.36","0.09","35.381884","140.281314"
"","","","","423.9","13.4","10873","68.1","0","592.5","0","-0.24","0.05","35.381881","140.281294"
"","","","","424","13.5","11013","69.1","0","595.9","0","-0.24","0.05","35.381881","140.281294"
"","","","","424.1","13.6","11148","69.8","0","598","0","-0.26","0.01","35.381876","140.281274"
"","","","","424.2","13.7","11278","70.7","0","600.3","0","-0.29","0.02","35.381872","140.281252"
"","","","","424.3","13.8","11454","71.8","0","602.7","0","-0.3","-0.01","35.381869","140.281231"
"","","","","424.4","13.9","11540","72.8","0","604.9","0","-0.24","0.03","35.381866","140.281211"
"","","","","424.5","14","11691","73.8","0","608","0","-0.22","0.03","35.381862","140.281189"
"","","","","424.6","14.1","11824","74.7","0","611","0","-0.23","0.03","35.381859","140.281167"
"","","","","424.7","14.2","11933","75.2","0","613.2","0","-0.23","0.02","35.381854","140.281144"
"","","","","424.8","14.3","12048","76.9","0","615.5","0","-0.2","0.07","35.381851","140.281122"
"","","","","424.9","14.4","12165","76.9","0","617.1","0","-0.23","0","35.381847","140.281099"
"","","","","425","14.5","12272","77.5","0","617.9","0","-0.2","0.04","35.381844","140.281077"
"","","","","425.1","14.6","12419","78.3","0","619","0","-0.21","0","35.381836","140.281031"
"","","","","425.2","14.7","12520","79.2","0","620.1","0","-0.14","-0.02","35.381836","140.281031"
"","","","","425.3","14.8","12578","79.6","0","621","0","-0.15","-0.05","35.381832","140.281007"
"","","","","425.4","14.9","12652","80.1","0","622.1","0","-0.18","-0.03","35.381829","140.280982"
"","","","","425.5","15","12736","80.8","0","623.1","0","0.02","-0.1","35.381826","140.280959"
"","","","","425.6","15.1","12801","81.4","0","624","0","0.28","-0.14","35.381821","140.280936"
"","","","","425.7","15.2","12401","80.8","0","624.7","0","0.54","-0.22","35.381817","140.280911"
"","","","","425.8","15.3","11039","78.6","0","621.2","0","0.59","-0.52","35.381814","140.280886"
"","","","","425.9","15.4","9055","76.2","0","611.7","0","0.56","-0.52","35.381809","140.280862"
"","","","","426","15.5","10368","74.2","0","593.9","0","0.56","-0.71","35.381806","140.280837"
"","","","","426.1","15.6","10924","70.4","0","569.7","0","0.61","-0.83","35.381802","140.280816"
"","","","","426.2","15.7","10445","70.4","0","545.2","0","0.76","-0.87","35.381797","140.280794"
"","","","","426.3","15.8","10000","67.9","0","518.1","0","0.76","-0.88","35.381792","140.280772"
"","","","","426.4","15.9","9620","65","0","496.1","0","0.74","-0.89","35.381781","140.280732"
"","","","","426.5","16","8756","62.2","0","480.7","0","0.81","-0.82","35.381781","140.280732"
"","","","","426.6","16.1","8040","59.8","0","465.7","0","0.73","-0.87","35.381774","140.280714"
"","","","","426.7","16.2","8033","56.6","0","452.9","0","0.76","-0.86","35.381766","140.280697"
"","","","","426.8","16.3","7635","53.9","0","442.4","0","0.51","-0.86","35.381759","140.280682"
"","","","","426.9","16.4","7995","51.8","0","430.3","0","0.43","-0.83","35.381749","140.280667"
"","","","","427","16.5","8003","49.9","0","418.4","0","0.22","-0.83","35.381741","140.280656"
"","","","","427.1","16.6","7918","48.9","0","409.5","0","0.22","-0.74","35.381731","140.280646"
"","","","","427.2","16.7","7821","47.2","0","402.5","0","0.33","-0.76","35.381721","140.280636"
"","","","","427.3","16.8","7714","47.2","0","399.6","0","0.3","-0.74","35.381711","140.280629"
"","","","","427.4","16.9","7619","45.9","0","398.3","0","0.31","-0.78","35.381701","140.280622"
"","","","","427.5","17","7557","44.6","0","398.3","0","0.2","-0.83","35.381677","140.280612"
"","","","","427.6","17.1","7612","43.8","0","399.7","0","0.11","-0.79","35.381677","140.280612"
"","","","","427.7","17.2","7615","43.1","0","403.4","0","0.06","-0.79","35.381667","140.280611"
"","","","","427.8","17.3","7651","42.9","0","411.3","0","-0.06","-0.84","35.381656","140.280611"
"","","","","427.9","17.4","7485","42.9","0","424.3","0","-0.09","-0.78","35.381644","140.280611"
"","","","","428","17.5","7528","43.1","0","437.5","0","-0.16","-0.78","35.381634","140.280614"
"","","","","428.1","17.6","7446","43.7","0","452.5","0","-0.06","-0.85","35.381624","140.280619"
"","","","","428.2","17.7","7338","44.3","0","464","0","0.04","-0.84","35.381614","140.280626"
"","","","","428.3","17.8","7512","44.3","0","470.7","0","0.01","-0.82","35.381604","140.280632"
"","","","","428.4","17.9","7398","43.7","0","476.2","0","-0.07","-0.85","35.381594","140.280642"
"","","","","428.5","18","7526","43.9","0","480.8","0","-0.11","-0.8","35.381586","140.280652"
"","","","","428.6","18.1","7685","44.5","0","484.3","0","-0.05","-0.78","35.381581","140.280662"
"","","","","428.7","18.2","7618","44.7","0","488.1","0","-0.12","-0.8","35.381576","140.280674"
"","","","","428.8","18.3","7736","44.8","0","491.9","0","-0.17","-0.76","35.381571","140.280687"
"","","","","428.9","18.4","7828","45.4","0","494.9","0","-0.26","-0.74","35.381567","140.280701"
"","","","","429","18.5","7766","46.2","0","498.4","0","-0.2","-0.72","35.381566","140.280714"
"","","","","429.1","18.6","7793","47.1","0","502","0","-0.22","-0.63","35.381564","140.280729"
"","","","","429.2","18.7","7998","47.9","0","504.9","0","-0.21","-0.51","35.381564","140.280742"
"","","","","429.3","18.8","8058","48.5","0","508","0","-0.25","-0.43","35.381566","140.280757"
"","","","","429.4","18.9","7977","49.4","0","510.8","0","-0.25","-0.26","35.381567","140.280772"
"","","","","429.5","19","8087","50.3","0","513","0","-0.25","-0.04","35.381571","140.280786"
"","","","","429.6","19.1","8184","51.2","0","515.2","0","-0.21","0.1","35.381576","140.280801"
"","","","","429.7","19.2","8302","52.1","0","517.3","0","-0.24","0.55","35.381579","140.280814"
"","","","","429.8","19.3","8472","52.8","0","519.1","0","-0.04","0.55","35.381584","140.280829"
"","","","","429.9","19.4","8670","53.5","0","521.7","0","-0.04","0.64","35.381589","140.280844"
"","","","","430","19.5","9103","53.7","0","524.7","0","0.11","0.71","35.381594","140.280859"
"","","","","430.1","19.6","9210","53.7","0","528","0","0.08","0.84","35.381597","140.280876"
"","","","","430.2","19.7","9081","53.1","0","532.7","0","-0.03","0.89","35.381601","140.280892"
"","","","","430.3","19.8","9254","53","0","537.8","0","-0.01","0.96","35.381604","140.280924"
"","","","","430.4","19.9","9259","53.4","0","542.4","0","0.03","0.96","35.381604","140.280924"
"","","","","430.5","20","9195","53.3","0","548","0","0.1","1.07","35.381604","140.280941"
"","","","","430.6","20.1","9153","52.9","0","553.2","0","0.05","0.99","35.381602","140.280957"
"","","","","430.7","20.2","9095","52.6","0","557.1","0","-0.02","1","35.381599","140.280974"
"","","","","430.8","20.3","9147","52.4","0","560.9","0","-0.02","0.89","35.381596","140.280989"
"","","","","430.9","20.4","8956","52.6","0","564.1","0","-0.04","0.99","35.381589","140.281004"
"","","","","431","20.5","9033","52.7","0","566.1","0","-0.03","0.89","35.381582","140.281017"
"","","","","431.1","20.6","9077","52.7","0","568.1","0","-0.13","0.95","35.381574","140.281031"
"","","","","431.2","20.7","9139","53","0","570.2","0","-0.16","0.94","35.381566","140.281042"
"","","","","431.3","20.8","9167","53.6","0","572.1","0","-0.17","0.94","35.381556","140.281054"
"","","","","431.4","20.9","9235","54.2","0","574.3","0","-0.18","0.91","35.381546","140.281064"
"","","","","431.5","21","9193","54.7","0","576.7","0","-0.13","0.96","35.381534","140.281074"
"","","","","431.6","21.1","9300","55.4","0","578.5","0","-0.11","1","35.381522","140.281082"
"","","","","431.7","21.2","9306","55.9","0","580.6","0","-0.07","0.95","35.381509","140.281087"
"","","","","431.8","21.3","9441","56","0","582.8","0","-0.12","1.02","35.381496","140.281092"
"","","","","431.9","21.4","9581","56.4","0","584.8","0","0.07","0.98","35.381482","140.281097"
"","","","","432","21.5","9229","56.9","0","587.4","0","0.1","0.95","35.381469","140.281099"
"","","","","432.1","21.6","8743","55.7","0","586.1","0","0.39","0.92","35.381454","140.281101"
"","","","","432.2","21.7","8440","54.2","0","578.4","0","0.39","0.91","35.381441","140.281099"
"","","","","432.3","21.8","8272","52.9","0","562.8","0","0.57","0.85","35.381426","140.281096"
"","","","","432.4","21.9","7953","50.8","0","541","0","0.36","0.85","35.381414","140.281092"
"","","","","432.5","22","7777","49","0","517.9","0","0.36","0.86","35.381401","140.281086"
"","","","","432.6","22.1","8257","48.2","0","493.1","0","0.27","0.88","35.381391","140.281079"
"","","","","432.7","22.2","8383","48.2","0","480","0","0.23","0.88","35.381381","140.281071"
"","","","","432.8","22.3","8309","47","0","477.6","0","0.04","0.92","35.381371","140.281062"
"","","","","432.9","22.4","8163","46.5","0","483","0","-0.16","0.82","35.381354","140.281042"
"","","","","433","22.5","8098","46.7","0","495.5","0","-0.03","0.83","35.381354","140.281042"
"","","","","433.1","22.6","8185","47.6","0","508.2","0","-0.12","0.81","35.381347","140.281029"
"","","","","433.2","22.7","8395","47.3","0","519.8","0","0.12","0.82","35.381342","140.281017"
"","","","","433.3","22.8","8185","47.3","0","527.8","0","-0.12","0.82","35.381337","140.281004"
"","","","","433.4","22.9","8514","47.6","0","533.1","0","-0.04","0.86","35.381334","140.280989"
"","","","","433.5","23","8288","47.5","0","538.3","0","-0.21","0.72","35.381332","140.280976"
"","","","","433.6","23.1","8210","48.4","0","542.6","0","-0.11","0.65","35.381331","140.280961"
"","","","","433.7","23.2","8253","49","0","545.8","0","-0.15","0.61","35.381332","140.280946"
"","","","","433.8","23.3","8424","49.2","0","548.8","0","-0.28","0.5","35.381334","140.280931"
"","","","","433.9","23.4","8293","49.7","0","551.3","0","-0.4","0.38","35.381337","140.280916"
"","","","","434","23.5","8379","51.2","0","553.1","0","-0.44","0.28","35.381342","140.280901"
"","","","","434.1","23.6","8589","52.8","0","555.1","0","-0.3","0.09","35.381346","140.280887"
"","","","","434.2","23.7","8683","54.2","0","557.5","0","-0.25","-0.1","35.381351","140.280872"
"","","","","434.3","23.8","8854","55.2","0","559.5","0","-0.22","-0.3","35.381357","140.280857"
"","","","","434.4","23.9","9088","55.8","0","562","0","-0.23","-0.44","35.381364","140.280844"
"","","","","434.5","24","9276","56.7","0","564.8","0","-0.24","-0.49","35.381371","140.280827"
"","","","","434.6","24.1","9402","57.6","0","567.5","0","-0.27","-0.58","35.381376","140.280812"
"","","","","434.7","24.2","9839","58.3","0","571.6","0","-0.2","-0.61","35.381382","140.280797"
"","","","","434.8","24.3","9647","59.5","0","576.8","0","-0.3","-0.58","35.381387","140.280781"
"","","","","434.9","24.4","9689","60.1","0","581.6","0","-0.19","-0.39","35.381391","140.280764"
"","","","","435","24.5","10033","61","0","587.6","0","-0.18","-0.39","35.381396","140.280746"
"","","","","435.1","24.6","10221","62.1","0","593.7","0","-0.18","-0.13","35.381399","140.280727"
"","","","","435.2","24.7","10025","63.7","0","598.2","0","-0.12","0.2","35.381401","140.280709"
"","","","","435.3","24.8","10272","63.7","0","603","0","0.02","0.47","35.381402","140.280691"
"","","","","435.4","24.9","10284","63.7","0","607.5","0","0.21","0.74","35.381404","140.280672"
"","","","","435.5","25","10474","63.3","0","611.3","0","0.11","0.85","35.381407","140.280632"
"","","","","435.6","25.1","10316","62.4","0","615.1","0","0.08","1","35.381407","140.280632"
"","","","","435.7","25.2","10185","61.9","0","618.1","0","-0.05","1.1","35.381411","140.280614"
"","","","","435.8","25.3","10785","62.3","0","620.3","0","0.04","1.21","35.381414","140.280594"
"","","","","435.9","25.4","10565","62.2","0","622.4","0","-0.01","1.14","35.381419","140.280577"
"","","","","436","25.5","10773","61.9","0","623.9","0","0.02","1.18","35.381426","140.280559"
"","","","","436.1","25.6","10531","62","0","625.4","0","0.04","1.16","35.381432","140.280542"
"","","","","436.2","25.7","10626","62","0","627.3","0","0.01","1.08","35.381441","140.280526"
"","","","","436.3","25.8","10670","61.5","0","629.1","0","-0.23","1.08","35.381451","140.280511"
"","","","","436.4","25.9","10670","61.5","0","629.1","0","-0.23","1.08","35.381451","140.280511"
"","","","","436.5","26","10676","61.7","0","630.7","0","-0.23","1.16","35.381462","140.280497"
"","","","","436.6","26.1","11158","63.3","0","632.5","0","-0.16","1.15","35.381474","140.280482"
"","","","","436.7","26.2","10741","63.3","0","634","0","-0.11","1.15","35.381487","140.280472"
"","","","","436.8","26.3","10716","63.8","0","635.2","0","-0.12","1.15","35.381501","140.280461"
"","","","","436.9","26.4","10980","63.9","0","636.4","0","-0.18","1.09","35.381529","140.280444"
"","","","","437","26.5","10832","64.5","0","637.4","0","-0.23","1.15","35.381529","140.280444"
"","","","","437.1","26.6","10893","65.4","0","638.1","0","-0.18","1.08","35.381546","140.280437"
"","","","","437.2","26.7","10676","66.1","0","638.8","0","-0.19","1.03","35.381561","140.280432"
"","","","","437.3","26.8","10720","66.7","0","639.5","0","-0.17","1.03","35.381577","140.280429"
"","","","","437.4","26.9","10693","67.4","0","640.5","0","-0.14","0.94","35.381594","140.280427"
"","","","","437.5","27","10818","68","0","641.5","0","-0.13","0.95","35.381611","140.280426"
"","","","","437.6","27.1","10942","68.4","0","642.6","0","-0.16","0.94","35.381627","140.280427"
"","","","","437.7","27.2","11041","68.8","0","643.6","0","-0.2","0.94","35.381644","140.280429"
"","","","","437.8","27.3","11191","69.6","0","644.1","0","-0.2","0.99","35.381661","140.280432"
"","","","","437.9","27.4","11299","71","0","644.5","0","-0.17","1.14","35.381677","140.280436"
"","","","","438","27.5","11432","71","0","644.7","0","-0.07","1.19","35.381694","140.280442"
"","","","","438.1","27.6","11463","71.6","0","644.8","0","-0.04","1.2","35.381711","140.280449"
"","","","","438.2","27.7","11536","71.6","0","645.5","0","-0.05","1.32","35.381742","140.280466"
"","","","","438.3","27.8","11645","71.6","0","646.5","0","-0.07","1.29","35.381742","140.280466"
"","","","","438.4","27.9","11714","72","0","647.6","0","-0.1","1.21","35.381759","140.280476"
"","","","","438.5","28","11794","72.2","0","648.6","0","-0.07","1.07","35.381774","140.280487"
"","","","","438.6","28.1","11776","72.4","0","649.7","0","-0.18","1.04","35.381787","140.280502"
"","","","","438.7","28.2","11689","72.9","0","650.3","0","-0.19","0.96","35.381801","140.280516"
"","","","","438.8","28.3","11773","73.5","0","650.5","0","-0.23","0.9","35.381814","140.280532"
"","","","","438.9","28.4","11964","74.4","0","651","0","-0.17","0.92","35.381826","140.280549"
"","","","","439","28.5","11971","75.1","0","651.1","0","-0.14","0.92","35.381837","140.280566"
"","","","","439.1","28.6","12084","75.6","0","650.9","0","-0.14","0.9","35.381849","140.280584"
"","","","","439.2","28.7","12072","76.7","0","650.4","0","-0.13","0.9","35.381859","140.280604"
"","","","","439.3","28.8","12170","76.7","0","649.7","0","-0.14","0.88","35.381869","140.280624"
"","","","","439.4","28.9","12229","77.1","0","648.9","0","-0.11","0.78","35.381877","140.280644"
"","","","","439.5","29","12272","77.5","0","647.7","0","-0.14","0.75","35.381894","140.280687"
"","","","","439.6","29.1","12338","78","0","646.7","0","-0.09","0.68","35.381894","140.280687"
"","","","","439.7","29.2","12378","78.4","0","645.7","0","-0.1","0.6","35.381902","140.280709"
"","","","","439.8","29.3","12450","78.8","0","644.8","0","-0.09","0.54","35.381909","140.280731"
"","","","","439.9","29.4","12518","79.1","0","643.9","0","-0.11","0.47","35.381914","140.280754"
"","","","","440","29.5","12605","79.5","0","643","0","-0.08","0.34","35.381919","140.280777"
"","","","","440.1","29.6","12626","79.9","0","642.3","0","-0.11","0.32","35.381926","140.280799"
"","","","","440.2","29.7","12655","80.1","0","641.3","0","-0.07","0.17","35.381929","140.280824"
"","","","","440.3","29.8","12730","80.5","0","640.4","0","-0.08","0.17","35.381934","140.280847"
"","","","","440.4","29.9","12787","80.9","0","639.7","0","-0.08","0.12","35.381937","140.280871"
"","","","","440.5","30","12831","81.6","0","639.2","0","-0.14","0.11","35.381941","140.280896"
"","","","","440.6","30.1","12903","81.6","0","638.7","0","-0.11","0.04","35.381946","140.280919"
"","","","","440.7","30.2","12953","82.1","0","638.3","0","-0.1","0.04","35.381949","140.280944"
"","","","","440.8","30.3","13046","82.5","0","637.8","0","-0.04","0","35.381956","140.280994"
"","","","","440.9","30.4","12981","82.8","0","637.4","0","-0.08","-0.09","35.381956","140.280994"
"","","","","441","30.5","13040","82.8","0","637.2","0","-0.1","-0.06","35.381959","140.281019"
"","","","","441.1","30.6","13089","83.1","0","637.1","0","-0.12","-0.17","35.381962","140.281042"
"","","","","441.2","30.7","13233","83.7","0","637.3","0","-0.05","-0.16","35.381966","140.281069"
"","","","","441.3","30.8","13271","84","0","637.8","0","0","-0.29","35.381969","140.281094"
"","","","","441.4","30.9","13495","84","0","638.8","0","0.15","-0.26","35.381972","140.281119"
"","","","","441.5","31","13283","83.9","0","640.6","0","0.15","-0.28","35.381977","140.281144"
"","","","","441.6","31.1","13318","83.1","0","642.4","0","0.05","-0.24","35.381981","140.281169"
"","","","","441.7","31.2","13348","82.3","0","644.6","0","-0.16","-0.21","35.381986","140.281194"
"","","","","441.8","31.3","13425","83","0","646.3","0","-0.28","-0.09","35.381989","140.281221"
"","","","","441.9","31.4","13437","84.1","0","648.2","0","-0.2","0.02","35.381994","140.281244"
"","","","","442","31.5","13480","85.2","0","649.8","0","-0.17","0.01","35.381999","140.281269"
"","","","","442.1","31.6","13547","85.8","0","651.3","0","-0.11","0.1","35.382002","140.281294"
"","","","","442.2","31.7","13639","86.2","0","653.6","0","-0.11","0.1","35.382009","140.281321"
"","","","","442.3","31.8","13651","86.7","0","656.4","0","-0.09","0.1","35.382014","140.281346"
"","","","","442.4","31.9","13651","87","0","658.7","0","-0.04","0.06","35.382019","140.281371"
"","","","","442.5","32","13695","87.3","0","661","0","-0.08","0.07","35.382024","140.281397"
"","","","","442.6","32.1","13767","87.4","0","663.1","0","0.06","0.06","35.382029","140.281422"
"","","","","442.7","32.2","13777","87.6","0","664.6","0","0.25","0.11","35.382032","140.281449"
"","","","","442.8","32.3","13525","87.3","0","665.2","0","0.47","0.18","35.382037","140.281476"
"","","","","442.9","32.4","13117","85.7","0","664.2","0","0.63","0.33","35.382042","140.281502"
"","","","","443","32.5","12381","83.7","0","655.3","0","0.71","0.58","35.382047","140.281527"
"","","","","443.1","32.6","9640","81.4","0","640.6","0","0.67","0.68","35.382051","140.281554"
"","","","","443.2","32.7","9610","78.5","0","617.4","0","0.57","0.87","35.382056","140.281579"
"","","","","443.3","32.8","11346","76.3","0","589.2","0","0.57","1.06","35.382059","140.281604"
"","","","","443.4","32.9","11359","74.7","0","563.8","0","0.61","1.07","35.382062","140.281627"
"","","","","443.5","33","11160","72.4","0","539","0","0.52","1.09","35.382064","140.281651"
"","","","","443.6","33.1","10938","70","0","519.6","0","0.53","1.14","35.382066","140.281674"
"","","","","443.7","33.2","10746","68.8","0","505.6","0","0.47","1.14","35.382066","140.281696"
"","","","","443.8","33.3","10653","67","0","491.4","0","0.51","1.05","35.382064","140.281717"
"","","","","443.9","33.4","10440","64.9","0","479","0","0.4","1.13","35.382062","140.281737"
"","","","","444","33.5","10261","63.7","0","469.3","0","0.44","1.07","35.382059","140.281757"
"","","","","444.1","33.6","9855","62.1","0","458.5","0","0.35","1.04","35.382054","140.281777"
"","","","","444.2","33.7","9609","60.3","0","448.6","0","0.06","1.04","35.382049","140.281796"
"","","","","444.3","33.8","10311","59.5","0","442.6","0","0.06","1.06","35.382041","140.281812"
"","","","","444.4","33.9","10258","59.2","0","444.7","0","0.04","1.05","35.382034","140.281829"
"","","","","444.5","34","10224","59.2","0","456.4","0","-0.04","1.05","35.382026","140.281842"
"","","","","444.6","34.1","10099","59","0","472.3","0","-0.08","1.02","35.382016","140.281857"
"","","","","444.7","34.2","10090","59.4","0","496","0","-0.12","1.02","35.381994","140.281881"

"14","33.91","1","33.91","444.8","0","9915","60.1","0","537","0","-0.25","0.89","35.3819575701004","140.2819100917527"
"","","","","444.9","0.1","9942","60.9","0","547.4","0","-0.24","0.87","35.381969","140.281901"
"","","","","445","0.2","9978","62","0","558.4","0","-0.2","0.83","35.381956","140.281909"
"","","","","445.1","0.3","9971","62.8","0","565.6","0","-0.25","0.79","35.381941","140.281916"
"","","","","445.2","0.4","10188","63.2","0","572.5","0","-0.27","0.84","35.381926","140.281922"
"","","","","445.3","0.5","10321","64.3","0","578.6","0","-0.35","0.93","35.381911","140.281927"
"","","","","445.4","0.6","10482","65.5","0","583.2","0","-0.19","0.98","35.381896","140.281931"
"","","","","445.5","0.7","10704","66.5","0","588.2","0","-0.15","0.95","35.381879","140.281934"
"","","","","445.6","0.8","10834","67.2","0","592.9","0","-0.16","1.09","35.381862","140.281936"
"","","","","445.7","0.9","10915","67.4","0","596.5","0","-0.15","1.17","35.381846","140.281936"
"","","","","445.8","1","10982","68.2","0","600.3","0","-0.26","1.14","35.381829","140.281936"
"","","","","445.9","1.1","11335","68.9","0","604.1","0","-0.12","1.14","35.381812","140.281934"
"","","","","446","1.2","11185","69.6","0","607.1","0","-0.19","1.22","35.381797","140.281929"
"","","","","446.1","1.3","11113","70.2","0","610.5","0","-0.13","1.12","35.381779","140.281926"
"","","","","446.2","1.4","11348","70.5","0","613.4","0","-0.28","1.02","35.381764","140.281919"
"","","","","446.3","1.5","11288","71.3","0","615.2","0","-0.15","1.07","35.381747","140.281909"
"","","","","446.4","1.6","11670","72.4","0","617.6","0","-0.24","0.93","35.381732","140.281901"
"","","","","446.5","1.7","11705","72.8","0","619.9","0","-0.1","0.99","35.381717","140.281889"
"","","","","446.6","1.8","11723","73.3","0","621.6","0","-0.24","0.89","35.381701","140.281877"
"","","","","446.7","1.9","11797","74.1","0","623.5","0","-0.15","0.83","35.381687","140.281864"
"","","","","446.8","2","11895","74.5","0","624.6","0","-0.24","0.75","35.381672","140.281851"
"","","","","446.9","2.1","11902","75.4","0","625","0","-0.22","0.76","35.381659","140.281836"
"","","","","447","2.2","12190","76.2","0","625","0","-0.17","0.56","35.381646","140.281821"
"","","","","447.1","2.3","12190","77","0","624.6","0","-0.13","0.54","35.381634","140.281802"
"","","","","447.2","2.4","12148","77.5","0","624.2","0","-0.17","0.47","35.381621","140.281786"
"","","","","447.3","2.5","12217","77.8","0","624.3","0","-0.21","0.33","35.381607","140.281767"
"","","","","447.4","2.6","12322","78.6","0","624.8","0","-0.18","0.23","35.381596","140.281749"
"","","","","447.5","2.7","12435","79.5","0","625.2","0","-0.18","0.21","35.381584","140.281731"
"","","","","447.6","2.8","12528","79.9","0","626","0","-0.09","0.18","35.381572","140.281711"
"","","","","447.7","2.9","12631","80.5","0","627.3","0","0.1","0.11","35.381562","140.281691"
"","","","","447.8","3","12639","80.9","0","628.3","0","0.37","0.11","35.381551","140.281671"
"","","","","447.9","3.1","12285","79.7","0","627.6","0","0.51","0.11","35.381539","140.281651"
"","","","","448","3.2","11707","77.9","0","620.1","0","0.55","0.14","35.381527","140.281629"
"","","","","448.1","3.3","10106","76","0","607.9","0","0.6","0.25","35.381517","140.281609"
"","","","","448.2","3.4","7546","74","0","588.5","0","0.66","0.39","35.381506","140.281589"
"","","","","448.3","3.5","9465","71.7","0","565.1","0","0.59","0.57","35.381496","140.281569"
"","","","","448.4","3.6","9534","69.3","0","544.3","0","0.64","0.76","35.381486","140.281551"
"","","","","448.5","3.7","9708","67.3","0","523.7","0","0.59","0.86","35.381476","140.281532"
"","","","","448.6","3.8","9010","65.1","0","507","0","0.73","0.98","35.381467","140.281514"
"","","","","448.7","3.9","9286","62.7","0","494.2","0","0.79","1.02","35.381461","140.281496"
"","","","","448.8","4","9165","60.2","0","480.6","0","0.85","0.99","35.381454","140.281477"
"","","","","448.9","4.1","7858","57","0","468.5","0","0.8","0.95","35.381451","140.281459"
"","","","","449","4.2","7936","53.9","0","459.1","0","0.6","0.9","35.381447","140.281441"
