Session,Lap,Lap [Unnamed: 0_level_1],Time Lap [1/100 s],Strip [Unnamed: 2_level_1],Time Strip [1/100 s],Absolute Time [1/10 s],Time [1/10 s],RPM [Unnamed: 6_level_1],Speed #2 [Km/h],Speed #3 [Km/h],K2 [°C],Ntc1 [°C],A. Long. [G],A. Lat. [G],GPS Lat. [Unnamed: 13_level_1],GPS Long. [Unnamed: 14_level_1],Partiel,RPM,Speed GPS,T1,T2,Gf. X,Gf. Y,Orientation,Speed rear,Lat.,Lon.,Altitude,F_Gear_Ratio,R_Gear_Ratio,F_Tire_Diameter [mm],R_Tire_Diameter [mm]
SN13239_120425_13H49,7,7,34.07,1,34.07,210,4.5,7719,46.2,0,422.8,0,0.5,0.84,35.381461,140.281366,1,7719,462,0,4228,1084,1050,27297,0,35381461,140281366,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,210.1,4.6,7417,44.8,0,413.9,0,0.39,0.77,35.381462,140.281352,1,7417,448,0,4139,1077,1039,27730,0,35381462,140281352,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,210.2,4.7,7152,42.9,0,406.4,0,0.28,0.76,35.381469,140.281339,1,7152,429,0,4064,1076,1028,28585,0,35381469,140281339,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,210.3,4.8,7653,41.6,0,398.1,0,0.09,0.75,35.381474,140.281327,1,7653,416,0,3981,1075,1009,29202,0,35381474,140281327,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,210.4,4.9,7535,41.6,0,395.5,0,-0.03,0.76,35.381481,140.281316,1,7535,416,0,3955,1076,997,29721,0,35381481,140281316,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,210.5,5,7369,41.3,0,399.6,0,-0.14,0.77,35.381487,140.281307,1,7369,413,0,3996,1077,986,30536,0,35381487,140281307,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,210.6,5.1,7749,41.4,0,410.4,0,-0.19,0.73,35.381496,140.281297,1,7749,414,0,4104,1073,981,31285,0,35381496,140281297,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,210.7,5.2,7361,42.4,0,426.4,0,-0.22,0.79,35.381506,140.281291,1,7361,424,0,4264,1079,978,32043,0,35381506,140281291,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,210.8,5.3,7631,43,0,442.3,0,-0.2,0.8,35.381514,140.281284,1,7631,430,0,4423,1080,980,32742,0,35381514,140281284,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,210.9,5.4,7676,43.6,0,458,0,-0.27,0.77,35.381524,140.281279,1,7676,436,0,4580,1077,973,33275,0,35381524,140281279,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,211,5.5,7583,44.6,0,469.3,0,-0.22,0.77,35.381536,140.281276,1,7583,446,0,4693,1077,978,34082,0,35381536,140281276,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,211.1,5.6,7607,45.5,0,476.8,0,-0.24,0.78,35.381547,140.281274,1,7607,455,0,4768,1078,976,34820,0,35381547,140281274,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,211.2,5.7,7657,46.2,0,483.8,0,-0.22,0.7,35.381559,140.281274,1,7657,462,0,4838,1070,978,35355,0,35381559,140281274,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,211.3,5.8,7833,47.1,0,489.8,0,-0.25,0.71,35.381569,140.281277,1,7833,471,0,4898,1071,975,163,0,35381569,140281277,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,211.4,5.9,7916,47.9,0,494.3,0,-0.15,0.68,35.381581,140.281279,1,7916,479,0,4943,1068,985,617,0,35381581,140281279,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,211.5,6,7941,48.7,0,498.6,0,-0.15,0.63,35.381592,140.281282,1,7941,487,0,4986,1063,985,1227,0,35381592,140281282,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,211.6,6.1,7995,49.2,0,502.3,0,-0.13,0.63,35.381604,140.281287,1,7995,492,0,5023,1063,987,1808,0,35381604,140281287,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,211.7,6.2,8018,49.5,0,505.3,0,-0.18,0.64,35.381616,140.281294,1,8018,495,0,5053,1064,982,2284,0,35381616,140281294,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,211.8,6.3,8130,50.2,0,507.6,0,-0.18,0.63,35.381626,140.281302,1,8130,502,0,5076,1063,982,2717,0,35381626,140281302,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,211.9,6.4,8114,50.9,0,510.4,0,-0.3,0.62,35.381636,140.281311,1,8114,509,0,5104,1062,970,3147,0,35381636,140281311,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,212,6.5,8455,51.4,0,513.2,0,-0.28,0.62,35.381646,140.281321,1,8455,514,0,5132,1062,972,3574,0,35381646,140281321,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,212.1,6.6,8619,52.8,0,516,0,-0.32,0.56,35.381654,140.281331,1,8619,528,0,5160,1056,968,3932,0,35381654,140281331,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,212.2,6.7,8669,54.2,0,520,0,-0.18,0.56,35.381664,140.281342,1,8669,542,0,5200,1056,982,4353,0,35381664,140281342,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,212.3,6.8,8795,54.8,0,524.2,0,-0.19,0.58,35.381671,140.281356,1,8795,548,0,5242,1058,981,4767,0,35381671,140281356,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,212.4,6.9,8810,55.6,0,527.9,0,-0.16,0.62,35.381679,140.281371,1,8810,556,0,5279,1062,984,5092,0,35381679,140281371,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,212.5,7,8928,56.1,0,532.1,0,-0.19,0.61,35.381686,140.281384,1,8928,561,0,5321,1061,981,5447,0,35381686,140281384,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,212.6,7.1,9045,56.7,0,536.1,0,-0.25,0.61,35.381692,140.281399,1,9045,567,0,5361,1061,975,5726,0,35381692,140281399,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,212.7,7.2,9177,57.4,0,539.3,0,-0.24,0.55,35.381699,140.281414,1,9177,574,0,5393,1055,976,5940,0,35381699,140281414,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,212.8,7.3,9300,58.5,0,543.2,0,-0.29,0.48,35.381704,140.281431,1,9300,585,0,5432,1048,971,6277,0,35381704,140281431,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,212.9,7.4,9422,59.3,0,547.6,0,-0.22,0.31,35.381709,140.281447,1,9422,593,0,5476,1031,978,6613,0,35381709,140281447,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,213,7.5,9528,60.3,0,551.9,0,-0.28,0.23,35.381712,140.281464,1,9528,603,0,5519,1023,972,7035,0,35381712,140281464,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,213.1,7.6,9674,61.2,0,557.5,0,-0.24,0.15,35.381716,140.281482,1,9674,612,0,5575,1015,976,7248,0,35381716,140281482,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,213.2,7.7,9791,62,0,563.7,0,-0.3,0.06,35.381719,140.281501,1,9791,620,0,5637,1006,970,7439,0,35381719,140281501,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,213.3,7.8,9927,63.1,0,569.5,0,-0.27,0,35.381722,140.281519,1,9927,631,0,5695,1000,973,7611,0,35381722,140281519,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,213.4,7.9,10085,64.1,0,576.5,0,-0.2,-0.08,35.381726,140.281537,1,10085,641,0,5765,992,980,7739,0,35381726,140281537,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,213.5,8,10238,65,0,583.3,0,0.03,-0.26,35.381729,140.281556,1,10238,650,0,5833,974,1003,7755,0,35381729,140281556,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,213.6,8.1,10380,65.6,0,588.6,0,0.32,-0.38,35.381732,140.281576,1,10380,656,0,5886,962,1032,7781,0,35381732,140281576,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,213.7,8.2,10325,64.2,0,594.3,0,0.62,-0.54,35.381736,140.281594,1,10325,642,0,5943,946,1062,7792,0,35381736,140281594,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,213.8,8.3,9578,61.1,0,597.6,0,0.62,-0.65,35.381739,140.281614,1,9578,611,0,5976,935,1062,7773,0,35381739,140281614,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,213.9,8.4,8850,58,0,594.7,0,0.75,-0.71,35.381742,140.281634,1,8850,580,0,5947,929,1075,7767,0,35381742,140281634,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,214,8.5,8040,55.8,0,583.5,0,0.77,-0.68,35.381747,140.281652,1,8040,558,0,5835,932,1077,7621,0,35381747,140281652,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,214.1,8.6,7877,53.2,0,568.2,0,0.78,-0.68,35.381752,140.281669,1,7877,532,0,5682,932,1078,7234,0,35381752,140281669,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,214.2,8.7,7795,49.8,0,545.3,0,0.66,-0.64,35.381759,140.281684,1,7795,498,0,5453,936,1066,6926,0,35381759,140281684,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,214.3,8.8,7636,47.4,0,519.9,0,0.55,-0.66,35.381766,140.281699,1,7636,474,0,5199,934,1055,6491,0,35381766,140281699,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,214.4,8.9,7295,45.5,0,500.8,0,0.58,-0.68,35.381772,140.281712,1,7295,455,0,5008,932,1058,6126,0,35381772,140281712,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,214.5,9,6988,43.3,0,482.6,0,0.53,-0.7,35.381781,140.281724,1,6988,433,0,4826,930,1053,5662,0,35381781,140281724,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,214.6,9.1,6789,41.3,0,467.8,0,0.44,-0.69,35.381789,140.281734,1,6789,413,0,4678,931,1044,5149,0,35381789,140281734,360,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,214.7,9.2,6573,39.5,0,456.6,0,0.3,-0.69,35.381796,140.281742,1,6573,395,0,4566,931,1030,4667,0,35381796,140281742,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,214.8,9.3,6333,38,0,444.7,0,0.19,-0.69,35.381806,140.281751,1,6333,380,0,4447,931,1019,4094,0,35381806,140281751,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,214.9,9.4,6637,37.3,0,434.3,0,0.1,-0.66,35.381814,140.281756,1,6637,373,0,4343,934,1010,3412,0,35381814,140281756,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,215,9.5,6420,36.8,0,429.7,0,-0.02,-0.65,35.381824,140.281761,1,6420,368,0,4297,935,998,2598,0,35381824,140281761,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,215.1,9.6,6548,36.4,0,431.1,0,-0.21,-0.66,35.381834,140.281762,1,6548,364,0,4311,934,979,1642,0,35381834,140281762,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,215.2,9.7,6411,36.7,0,437.9,0,-0.15,-0.67,35.381842,140.281764,1,6411,367,0,4379,933,985,1049,0,35381842,140281764,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,215.3,9.8,6613,38.6,0,447.3,0,-0.06,-0.62,35.381852,140.281762,1,6613,386,0,4473,938,994,286,0,35381852,140281762,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,215.4,9.9,6417,39.6,0,461,0,0.11,-0.64,35.381861,140.281761,1,6417,396,0,4610,936,1011,35429,0,35381861,140281761,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,215.5,10,6735,39.1,0,472,0,-0.06,-0.58,35.381871,140.281757,1,6735,391,0,4720,942,994,34748,0,35381871,140281757,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,215.6,10.1,6780,38.9,0,478.5,0,-0.09,-0.57,35.381879,140.281752,1,6780,389,0,4785,943,991,33954,0,35381879,140281752,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,215.7,10.2,6578,39.3,0,484.4,0,-0.16,-0.56,35.381887,140.281747,1,6578,393,0,4844,944,984,33360,0,35381887,140281747,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,215.8,10.3,6575,40.1,0,488.9,0,-0.16,-0.55,35.381896,140.281739,1,6575,401,0,4889,945,984,32635,0,35381896,140281739,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,215.9,10.4,6811,40.5,0,492.4,0,-0.2,-0.52,35.381902,140.281731,1,6811,405,0,4924,948,980,32153,0,35381902,140281731,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,216,10.5,6766,41.2,0,495.2,0,-0.24,-0.52,35.381909,140.281722,1,6766,412,0,4952,948,976,31451,0,35381909,140281722,350,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,216.1,10.6,6948,42,0,498,0,-0.21,-0.52,35.381916,140.281712,1,6948,420,0,4980,948,979,30976,0,35381916,140281712,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,216.2,10.7,6933,42.8,0,500.1,0,-0.24,-0.49,35.381921,140.281701,1,6933,428,0,5001,951,976,30485,0,35381921,140281701,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,216.3,10.8,7121,43.6,0,502.5,0,-0.21,-0.49,35.381926,140.281689,1,7121,436,0,5025,951,979,29912,0,35381926,140281689,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,216.4,10.9,7328,44.5,0,504.9,0,-0.26,-0.46,35.381929,140.281677,1,7328,445,0,5049,954,974,29527,0,35381929,140281677,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,216.5,11,7352,45.3,0,507.2,0,-0.23,-0.44,35.381932,140.281664,1,7352,453,0,5072,956,977,29069,0,35381932,140281664,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,216.6,11.1,7432,46.2,0,509.2,0,-0.25,-0.4,35.381936,140.281651,1,7432,462,0,5092,960,975,28666,0,35381936,140281651,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,216.7,11.2,7538,47.1,0,511.4,0,-0.21,-0.36,35.381937,140.281637,1,7538,471,0,5114,964,979,28255,0,35381937,140281637,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,216.8,11.3,7751,47.9,0,513.8,0,-0.31,-0.35,35.381939,140.281624,1,7751,479,0,5138,965,969,27889,0,35381939,140281624,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,216.9,11.4,7820,48.7,0,515.6,0,-0.26,-0.35,35.381939,140.281609,1,7820,487,0,5156,965,974,27574,0,35381939,140281609,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,217,11.5,7941,49.9,0,517.3,0,-0.36,-0.32,35.381939,140.281594,1,7941,499,0,5173,968,964,27323,0,35381939,140281594,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,217.1,11.6,8147,50.9,0,518.8,0,-0.31,-0.3,35.381939,140.281579,1,8147,509,0,5188,970,969,27040,0,35381939,140281579,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,217.2,11.7,8365,52,0,520.2,0,-0.35,-0.29,35.381937,140.281564,1,8365,520,0,5202,971,965,26832,0,35381937,140281564,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,217.3,11.8,8538,53.5,0,521.9,0,-0.33,-0.24,35.381937,140.281547,1,8538,535,0,5219,976,967,26665,0,35381937,140281547,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,217.4,11.9,8641,54.5,0,524.3,0,-0.27,-0.2,35.381934,140.281532,1,8641,545,0,5243,980,973,26435,0,35381934,140281532,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,217.5,12,8800,55.6,0,527.1,0,-0.37,-0.16,35.381932,140.281516,1,8800,556,0,5271,984,963,26242,0,35381932,140281516,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,217.6,12.1,8982,56.7,0,530.9,0,-0.32,-0.16,35.381931,140.281499,1,8982,567,0,5309,984,968,26095,0,35381931,140281499,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,217.7,12.2,9164,57.9,0,534.7,0,-0.37,-0.12,35.381927,140.281482,1,9164,579,0,5347,988,963,25979,0,35381927,140281482,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,217.8,12.3,9313,59.3,0,538.1,0,-0.3,-0.1,35.381924,140.281466,1,9313,593,0,5381,990,970,25876,0,35381924,140281466,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,217.9,12.4,9560,60.3,0,542.5,0,-0.28,-0.06,35.381921,140.281447,1,9560,603,0,5425,994,972,25805,0,35381921,140281447,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,218,12.5,9654,61.5,0,547.4,0,-0.3,-0.03,35.381917,140.281431,1,9654,615,0,5474,997,970,25750,0,35381917,140281431,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,218.1,12.6,9873,62.4,0,552.6,0,-0.35,0.02,35.381914,140.281412,1,9873,624,0,5526,1002,965,25714,0,35381914,140281412,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,218.2,12.7,10060,63.4,0,560,0,-0.32,0.07,35.381911,140.281394,1,10060,634,0,5600,1007,968,25625,0,35381911,140281394,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,218.3,12.8,10195,64.9,0,568.1,0,-0.34,0.09,35.381906,140.281376,1,10195,649,0,5681,1009,966,25621,0,35381906,140281376,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,218.4,12.9,10366,66,0,575.4,0,-0.28,0.1,35.381902,140.281356,1,10366,660,0,5754,1010,972,25604,0,35381902,140281356,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,218.5,13,10552,66.9,0,583,0,-0.29,0.11,35.381899,140.281337,1,10552,669,0,5830,1011,971,25642,0,35381899,140281337,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,218.6,13.1,10787,68.2,0,589.4,0,-0.26,0.07,35.381894,140.281317,1,10787,682,0,5894,1007,974,25670,0,35381894,140281317,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,218.7,13.2,10962,69,0,594.4,0,-0.25,0.07,35.381891,140.281297,1,10962,690,0,5944,1007,975,25688,0,35381891,140281297,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,218.8,13.3,11104,69.9,0,599.6,0,-0.29,0.02,35.381887,140.281276,1,11104,699,0,5996,1002,971,25766,0,35381887,140281276,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,218.9,13.4,11246,71,0,604,0,-0.27,0.01,35.381884,140.281256,1,11246,710,0,6040,1001,973,25791,0,35381884,140281256,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,219,13.5,11378,71.9,0,607.7,0,-0.3,-0.01,35.381881,140.281234,1,11378,719,0,6077,999,970,25832,0,35381881,140281234,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,219.1,13.6,11494,72.9,0,611.7,0,-0.24,0.03,35.381877,140.281214,1,11494,729,0,6117,1003,976,25868,0,35381877,140281214,340,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,219.2,13.7,11596,74,0,615.1,0,-0.23,0,35.381872,140.281192,1,11596,740,0,6151,1000,977,25822,0,35381872,140281192,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,219.3,13.8,11760,74.8,0,617.7,0,-0.22,0.04,35.381869,140.281169,1,11760,748,0,6177,1004,978,25892,0,35381869,140281169,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,219.4,13.9,11907,75.4,0,620.4,0,-0.23,0.03,35.381866,140.281147,1,11907,754,0,6204,1003,977,25844,0,35381866,140281147,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,219.5,14,11990,76.5,0,622.5,0,-0.23,0.04,35.381862,140.281126,1,11990,765,0,6225,1004,977,25865,0,35381862,140281126,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,219.6,14.1,12126,77.3,0,623.7,0,-0.19,0.03,35.381857,140.281102,1,12126,773,0,6237,1003,981,25862,0,35381857,140281102,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,219.7,14.2,12212,77.9,0,624.6,0,-0.2,0.03,35.381854,140.281079,1,12212,779,0,6246,1003,980,25875,0,35381854,140281079,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,219.8,14.3,12325,78.7,0,625.1,0,-0.17,0.05,35.381851,140.281056,1,12325,787,0,6251,1005,983,25906,0,35381851,140281056,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,219.9,14.4,12463,79.3,0,625.7,0,-0.17,0.02,35.381847,140.281032,1,12463,793,0,6257,1002,983,25907,0,35381847,140281032,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,220,14.5,12560,79.9,0,626.6,0,-0.17,0.01,35.381842,140.281009,1,12560,799,0,6266,1001,983,25922,0,35381842,140281009,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,220.1,14.6,12612,80.5,0,627.5,0,-0.17,0,35.381839,140.280986,1,12612,805,0,6275,1000,983,25934,0,35381839,140280986,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,220.2,14.7,12690,81.1,0,628.4,0,-0.01,-0.07,35.381836,140.280961,1,12690,811,0,6284,993,999,25927,0,35381836,140280961,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,220.3,14.8,12787,81.7,0,629.8,0,0.23,-0.14,35.381832,140.280937,1,12787,817,0,6298,986,1023,25954,0,35381832,140280937,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,220.4,14.9,12856,81.5,0,631.2,0,0.48,-0.27,35.381829,140.280912,1,12856,815,0,6312,973,1048,25980,0,35381829,140280912,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,220.5,15,12345,79.7,0,632.1,0,0.61,-0.41,35.381824,140.280887,1,12345,797,0,6321,959,1061,25960,0,35381824,140280887,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,220.6,15.1,11265,77.3,0,629,0,0.59,-0.56,35.381821,140.280864,1,11265,773,0,6290,944,1059,25960,0,35381821,140280864,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,220.7,15.2,9603,75.1,0,617.8,0,0.58,-0.69,35.381817,140.280839,1,9603,751,0,6178,931,1058,25938,0,35381817,140280839,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,220.8,15.3,10474,73,0,600.1,0,0.61,-0.84,35.381812,140.280816,1,10474,730,0,6001,916,1061,25872,0,35381812,140280816,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,220.9,15.4,10366,71.1,0,580.6,0,0.65,-0.86,35.381809,140.280794,1,10366,711,0,5806,914,1065,25808,0,35381809,140280794,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,221,15.5,10272,68.7,0,554,0,0.75,-0.89,35.381804,140.280772,1,10272,687,0,5540,911,1075,25587,0,35381804,140280772,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,221.1,15.6,9927,66.2,0,532.6,0,0.75,-0.89,35.381799,140.280752,1,9927,662,0,5326,911,1075,25378,0,35381799,140280752,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,221.2,15.7,9649,63.6,0,511.4,0,0.77,-0.87,35.381792,140.280732,1,9649,636,0,5114,913,1077,25102,0,35381792,140280732,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,221.3,15.8,9055,60.7,0,495.4,0,0.76,-0.89,35.381784,140.280716,1,9055,607,0,4954,911,1076,24778,0,35381784,140280716,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,221.4,15.9,8976,58.1,0,478.8,0,0.74,-0.87,35.381777,140.280699,1,8976,581,0,4788,913,1074,24400,0,35381777,140280699,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,221.5,16,7798,55.4,0,464.3,0,0.61,-0.87,35.381769,140.280682,1,7798,554,0,4643,913,1061,24038,0,35381769,140280682,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,221.6,16.1,6814,52.7,0,452.8,0,0.53,-0.91,35.381759,140.280669,1,6814,527,0,4528,909,1053,23660,0,35381759,140280669,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,221.7,16.2,7690,50.8,0,440.6,0,0.38,-0.94,35.381749,140.280657,1,7690,508,0,4406,906,1038,23253,0,35381749,140280657,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,221.8,16.3,7916,49.2,0,429.2,0,0.39,-0.88,35.381741,140.280646,1,7916,492,0,4292,912,1039,22804,0,35381741,140280646,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,221.9,16.4,7894,47.8,0,419.5,0,0.25,-0.89,35.381729,140.280637,1,7894,478,0,4195,911,1025,22125,0,35381729,140280637,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,222,16.5,8022,46.7,0,414.5,0,0.16,-0.9,35.381719,140.280629,1,8022,467,0,4145,910,1016,21657,0,35381719,140280629,330,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,222.1,16.6,7969,45.8,0,416,0,0.14,-0.84,35.381707,140.280622,1,7969,458,0,4160,916,1014,21083,0,35381707,140280622,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,222.2,16.7,7755,45.6,0,422.1,0,0.15,-0.79,35.381696,140.280619,1,7755,456,0,4221,921,1015,20328,0,35381696,140280619,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,222.3,16.8,7664,45.1,0,430.2,0,0.16,-0.81,35.381684,140.280617,1,7664,451,0,4302,919,1016,19612,0,35381684,140280617,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,222.4,16.9,7577,44.2,0,436.5,0,0.13,-0.79,35.381674,140.280616,1,7577,442,0,4365,921,1013,18973,0,35381674,140280616,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,222.5,17,7719,43.9,0,439.9,0,0.14,-0.74,35.381662,140.280616,1,7719,439,0,4399,926,1014,18367,0,35381662,140280616,320,11,86,254,280
SN13239_120425_13H49,7,7,34.07,1,34.07,222.6,17.1,7680,43.4,0,442.6,0,0.07,-0.76,35.381651,140.280617,1,7680,434,0,4426,924,1007,17658,0,35381651,140280617,320,11,86,254,280
